time,user,emotion
"Wed, 27 July 2016 13:30:50",4,1
"Wed, 27 July 2016 13:30:50",5,1
"Wed, 27 July 2016 13:30:50",6,1
"Wed, 27 July 2016 13:30:50",7,2
"Wed, 27 July 2016 13:30:50",8,0
"Wed, 27 July 2016 13:30:50",9,2
"Wed, 27 July 2016 13:30:50",10,0
"Wed, 27 July 2016 13:30:50",11,2
"Wed, 27 July 2016 13:30:50",12,0
"Wed, 27 July 2016 13:30:50",13,2
"Wed, 27 July 2016 13:30:50",14,1
"Wed, 27 July 2016 13:30:50",15,1
"Wed, 27 July 2016 13:30:50",16,2
"Wed, 27 July 2016 13:30:50",17,2
"Wed, 27 July 2016 13:30:50",18,2
"Wed, 27 July 2016 13:30:50",19,1
"Wed, 27 July 2016 13:30:50",20,2
"Wed, 27 July 2016 13:30:50",21,0
"Wed, 27 July 2016 13:30:50",22,1
"Wed, 27 July 2016 13:30:50",23,2
"Wed, 27 July 2016 13:30:50",24,1
"Wed, 27 July 2016 13:30:50",25,1
"Wed, 27 July 2016 13:30:51",1,0
"Wed, 27 July 2016 13:30:51",2,3
"Wed, 27 July 2016 13:30:51",3,0
"Wed, 27 July 2016 13:30:51",4,2
"Wed, 27 July 2016 13:30:51",5,0
"Wed, 27 July 2016 13:30:51",6,1
"Wed, 27 July 2016 13:30:51",7,1
"Wed, 27 July 2016 13:30:51",8,2
"Wed, 27 July 2016 13:30:51",9,1
"Wed, 27 July 2016 13:30:51",10,1
"Wed, 27 July 2016 13:30:51",11,0
"Wed, 27 July 2016 13:30:51",12,2
"Wed, 27 July 2016 13:30:51",13,2
"Wed, 27 July 2016 13:30:51",14,2
"Wed, 27 July 2016 13:30:51",15,1
"Wed, 27 July 2016 13:30:51",16,1
"Wed, 27 July 2016 13:30:51",17,1
"Wed, 27 July 2016 13:30:51",18,1
"Wed, 27 July 2016 13:30:51",19,0
"Wed, 27 July 2016 13:30:51",20,2
"Wed, 27 July 2016 13:30:51",21,2
"Wed, 27 July 2016 13:30:51",22,2
"Wed, 27 July 2016 13:30:51",23,1
"Wed, 27 July 2016 13:30:51",24,2
"Wed, 27 July 2016 13:30:51",25,2
"Wed, 27 July 2016 13:30:52",1,2
"Wed, 27 July 2016 13:30:52",2,3
"Wed, 27 July 2016 13:30:52",3,0
"Wed, 27 July 2016 13:30:52",4,2
"Wed, 27 July 2016 13:30:52",5,0
"Wed, 27 July 2016 13:30:52",6,3
"Wed, 27 July 2016 13:30:52",7,1
"Wed, 27 July 2016 13:30:52",8,1
"Wed, 27 July 2016 13:30:52",9,2
"Wed, 27 July 2016 13:30:52",10,2
"Wed, 27 July 2016 13:30:52",11,0
"Wed, 27 July 2016 13:30:52",12,2
"Wed, 27 July 2016 13:30:52",13,2
"Wed, 27 July 2016 13:30:52",14,2
"Wed, 27 July 2016 13:30:52",15,2
"Wed, 27 July 2016 13:30:52",16,0
"Wed, 27 July 2016 13:30:52",17,2
"Wed, 27 July 2016 13:30:52",18,1
"Wed, 27 July 2016 13:30:52",19,0
"Wed, 27 July 2016 13:30:52",20,0
"Wed, 27 July 2016 13:30:52",21,2
"Wed, 27 July 2016 13:30:52",22,1
"Wed, 27 July 2016 13:30:52",23,1
"Wed, 27 July 2016 13:30:52",24,2
"Wed, 27 July 2016 13:30:52",25,0
"Wed, 27 July 2016 13:30:53",1,2
"Wed, 27 July 2016 13:30:53",2,1
"Wed, 27 July 2016 13:30:53",3,1
"Wed, 27 July 2016 13:30:53",4,0
"Wed, 27 July 2016 13:30:53",5,1
"Wed, 27 July 2016 13:30:53",6,3
"Wed, 27 July 2016 13:30:53",7,1
"Wed, 27 July 2016 13:30:53",8,1
"Wed, 27 July 2016 13:30:53",9,0
"Wed, 27 July 2016 13:30:53",10,2
"Wed, 27 July 2016 13:30:53",11,0
"Wed, 27 July 2016 13:30:53",12,1
"Wed, 27 July 2016 13:30:53",13,2
"Wed, 27 July 2016 13:30:53",14,0
"Wed, 27 July 2016 13:30:53",15,2
"Wed, 27 July 2016 13:30:53",16,1
"Wed, 27 July 2016 13:30:53",17,2
"Wed, 27 July 2016 13:30:53",18,1
"Wed, 27 July 2016 13:30:53",19,3
"Wed, 27 July 2016 13:30:53",20,1
"Wed, 27 July 2016 13:30:53",21,0
"Wed, 27 July 2016 13:30:53",22,0
"Wed, 27 July 2016 13:30:53",23,0
"Wed, 27 July 2016 13:30:53",24,2
"Wed, 27 July 2016 13:30:53",25,0
"Wed, 27 July 2016 13:30:54",1,1
"Wed, 27 July 2016 13:30:54",2,3
"Wed, 27 July 2016 13:30:54",3,1
"Wed, 27 July 2016 13:30:54",4,0
"Wed, 27 July 2016 13:30:54",5,2
"Wed, 27 July 2016 13:30:54",6,0
"Wed, 27 July 2016 13:30:54",7,2
"Wed, 27 July 2016 13:30:54",8,1
"Wed, 27 July 2016 13:30:54",9,0
"Wed, 27 July 2016 13:30:54",10,1
"Wed, 27 July 2016 13:30:54",11,1
"Wed, 27 July 2016 13:30:54",12,2
"Wed, 27 July 2016 13:30:54",13,2
"Wed, 27 July 2016 13:30:54",14,1
"Wed, 27 July 2016 13:30:54",15,2
"Wed, 27 July 2016 13:30:54",16,1
"Wed, 27 July 2016 13:30:54",17,0
"Wed, 27 July 2016 13:30:54",18,2
"Wed, 27 July 2016 13:30:54",19,1
"Wed, 27 July 2016 13:30:54",20,2
"Wed, 27 July 2016 13:30:54",21,2
"Wed, 27 July 2016 13:30:54",22,2
"Wed, 27 July 2016 13:30:54",23,1
"Wed, 27 July 2016 13:30:54",24,1
"Wed, 27 July 2016 13:30:54",25,1
"Wed, 27 July 2016 13:30:55",1,0
"Wed, 27 July 2016 13:30:55",2,2
"Wed, 27 July 2016 13:30:55",3,1
"Wed, 27 July 2016 13:30:55",4,0
"Wed, 27 July 2016 13:30:55",5,1
"Wed, 27 July 2016 13:30:55",6,2
"Wed, 27 July 2016 13:30:55",7,1
"Wed, 27 July 2016 13:30:55",8,2
"Wed, 27 July 2016 13:30:55",9,1
"Wed, 27 July 2016 13:30:55",10,3
"Wed, 27 July 2016 13:30:55",11,1
"Wed, 27 July 2016 13:30:55",12,1
"Wed, 27 July 2016 13:30:55",13,1
"Wed, 27 July 2016 13:30:55",14,0
"Wed, 27 July 2016 13:30:55",15,2
"Wed, 27 July 2016 13:30:55",16,2
"Wed, 27 July 2016 13:30:55",17,1
"Wed, 27 July 2016 13:30:55",18,0
"Wed, 27 July 2016 13:30:55",19,1
"Wed, 27 July 2016 13:30:55",20,1
"Wed, 27 July 2016 13:30:55",21,2
"Wed, 27 July 2016 13:30:55",22,3
"Wed, 27 July 2016 13:30:55",23,0
"Wed, 27 July 2016 13:30:55",24,1
"Wed, 27 July 2016 13:30:55",25,0
"Wed, 27 July 2016 13:30:56",1,1
"Wed, 27 July 2016 13:30:56",2,1
"Wed, 27 July 2016 13:30:56",3,1
"Wed, 27 July 2016 13:30:56",4,2
"Wed, 27 July 2016 13:30:56",5,0
"Wed, 27 July 2016 13:30:56",6,2
"Wed, 27 July 2016 13:30:56",7,1
"Wed, 27 July 2016 13:30:56",8,1
"Wed, 27 July 2016 13:30:56",9,2
"Wed, 27 July 2016 13:30:56",10,3
"Wed, 27 July 2016 13:30:56",11,2
"Wed, 27 July 2016 13:30:56",12,2
"Wed, 27 July 2016 13:30:56",13,2
"Wed, 27 July 2016 13:30:56",14,1
"Wed, 27 July 2016 13:30:56",15,2
"Wed, 27 July 2016 13:30:56",16,2
"Wed, 27 July 2016 13:30:56",17,1
"Wed, 27 July 2016 13:30:56",18,0
"Wed, 27 July 2016 13:30:56",19,2
"Wed, 27 July 2016 13:30:56",20,3
"Wed, 27 July 2016 13:30:56",21,2
"Wed, 27 July 2016 13:30:56",22,1
"Wed, 27 July 2016 13:30:56",23,1
"Wed, 27 July 2016 13:30:56",24,2
"Wed, 27 July 2016 13:30:56",25,1
"Wed, 27 July 2016 13:30:57",1,2
"Wed, 27 July 2016 13:30:57",2,1
"Wed, 27 July 2016 13:30:57",3,0
"Wed, 27 July 2016 13:30:57",4,0
"Wed, 27 July 2016 13:30:57",5,0
"Wed, 27 July 2016 13:30:57",6,2
"Wed, 27 July 2016 13:30:57",7,2
"Wed, 27 July 2016 13:30:57",8,3
"Wed, 27 July 2016 13:30:57",9,1
"Wed, 27 July 2016 13:30:57",10,2
"Wed, 27 July 2016 13:30:57",11,3
"Wed, 27 July 2016 13:30:57",12,0
"Wed, 27 July 2016 13:30:57",13,3
"Wed, 27 July 2016 13:30:57",14,0
"Wed, 27 July 2016 13:30:57",15,1
"Wed, 27 July 2016 13:30:57",16,0
"Wed, 27 July 2016 13:30:57",17,2
"Wed, 27 July 2016 13:30:57",18,1
"Wed, 27 July 2016 13:30:57",19,1
"Wed, 27 July 2016 13:30:57",20,1
"Wed, 27 July 2016 13:30:57",21,3
"Wed, 27 July 2016 13:30:57",22,2
"Wed, 27 July 2016 13:30:57",23,1
"Wed, 27 July 2016 13:30:57",24,0
"Wed, 27 July 2016 13:30:57",25,2
"Wed, 27 July 2016 13:30:58",1,3
"Wed, 27 July 2016 13:30:58",2,1
"Wed, 27 July 2016 13:30:58",3,0
"Wed, 27 July 2016 13:30:58",4,1
"Wed, 27 July 2016 13:30:58",5,1
"Wed, 27 July 2016 13:30:58",6,0
"Wed, 27 July 2016 13:30:58",7,1
"Wed, 27 July 2016 13:30:58",8,0
"Wed, 27 July 2016 13:30:58",9,1
"Wed, 27 July 2016 13:30:58",10,2
"Wed, 27 July 2016 13:30:58",11,0
"Wed, 27 July 2016 13:30:58",12,2
"Wed, 27 July 2016 13:30:58",13,2
"Wed, 27 July 2016 13:30:58",14,0
"Wed, 27 July 2016 13:30:58",15,1
"Wed, 27 July 2016 13:30:58",16,0
"Wed, 27 July 2016 13:30:58",17,1
"Wed, 27 July 2016 13:30:58",18,3
"Wed, 27 July 2016 13:30:58",19,3
"Wed, 27 July 2016 13:30:58",20,3
"Wed, 27 July 2016 13:30:58",21,2
"Wed, 27 July 2016 13:30:58",22,1
"Wed, 27 July 2016 13:30:58",23,0
"Wed, 27 July 2016 13:30:58",24,1
"Wed, 27 July 2016 13:30:58",25,1
"Wed, 27 July 2016 13:30:59",1,1
"Wed, 27 July 2016 13:30:59",2,1
"Wed, 27 July 2016 13:30:59",3,2
"Wed, 27 July 2016 13:30:59",4,3
"Wed, 27 July 2016 13:30:59",5,1
"Wed, 27 July 2016 13:30:59",6,1
"Wed, 27 July 2016 13:30:59",7,2
"Wed, 27 July 2016 13:30:59",8,1
"Wed, 27 July 2016 13:30:59",9,0
"Wed, 27 July 2016 13:30:59",10,3
"Wed, 27 July 2016 13:30:59",11,1
"Wed, 27 July 2016 13:30:59",12,2
"Wed, 27 July 2016 13:30:59",13,3
"Wed, 27 July 2016 13:30:59",14,0
"Wed, 27 July 2016 13:30:59",15,1
"Wed, 27 July 2016 13:30:59",16,0
"Wed, 27 July 2016 13:30:59",17,1
"Wed, 27 July 2016 13:30:59",18,1
"Wed, 27 July 2016 13:30:59",19,2
"Wed, 27 July 2016 13:30:59",20,2
"Wed, 27 July 2016 13:30:59",21,3
"Wed, 27 July 2016 13:30:59",22,2
"Wed, 27 July 2016 13:30:59",23,0
"Wed, 27 July 2016 13:30:59",24,1
"Wed, 27 July 2016 13:30:59",25,2
"Wed, 27 July 2016 13:31:00",1,0
"Wed, 27 July 2016 13:31:00",2,2
"Wed, 27 July 2016 13:31:00",3,1
"Wed, 27 July 2016 13:31:00",4,1
"Wed, 27 July 2016 13:31:00",5,1
"Wed, 27 July 2016 13:31:00",6,0
"Wed, 27 July 2016 13:31:00",7,2
"Wed, 27 July 2016 13:31:00",8,2
"Wed, 27 July 2016 13:31:00",9,1
"Wed, 27 July 2016 13:31:00",10,1
"Wed, 27 July 2016 13:31:00",11,2
"Wed, 27 July 2016 13:31:00",12,3
"Wed, 27 July 2016 13:31:00",13,0
"Wed, 27 July 2016 13:31:00",14,1
"Wed, 27 July 2016 13:31:00",15,1
"Wed, 27 July 2016 13:31:00",16,1
"Wed, 27 July 2016 13:31:00",17,2
"Wed, 27 July 2016 13:31:00",18,2
"Wed, 27 July 2016 13:31:00",19,1
"Wed, 27 July 2016 13:31:00",20,2
"Wed, 27 July 2016 13:31:00",21,1
"Wed, 27 July 2016 13:31:00",22,2
"Wed, 27 July 2016 13:31:00",23,2
"Wed, 27 July 2016 13:31:00",24,3
"Wed, 27 July 2016 13:31:00",25,2
"Wed, 27 July 2016 13:31:01",1,0
"Wed, 27 July 2016 13:31:01",2,1
"Wed, 27 July 2016 13:31:01",3,3
"Wed, 27 July 2016 13:31:01",4,1
"Wed, 27 July 2016 13:31:01",5,2
"Wed, 27 July 2016 13:31:01",6,3
"Wed, 27 July 2016 13:31:01",7,3
"Wed, 27 July 2016 13:31:01",8,0
"Wed, 27 July 2016 13:31:01",9,2
"Wed, 27 July 2016 13:31:01",10,0
"Wed, 27 July 2016 13:31:01",11,2
"Wed, 27 July 2016 13:31:01",12,1
"Wed, 27 July 2016 13:31:01",13,2
"Wed, 27 July 2016 13:31:01",14,0
"Wed, 27 July 2016 13:31:01",15,0
"Wed, 27 July 2016 13:31:01",16,1
"Wed, 27 July 2016 13:31:01",17,1
"Wed, 27 July 2016 13:31:01",18,2
"Wed, 27 July 2016 13:31:01",19,1
"Wed, 27 July 2016 13:31:01",20,1
"Wed, 27 July 2016 13:31:01",21,1
"Wed, 27 July 2016 13:31:01",22,1
"Wed, 27 July 2016 13:31:01",23,2
"Wed, 27 July 2016 13:31:01",24,3
"Wed, 27 July 2016 13:31:01",25,0
"Wed, 27 July 2016 13:31:02",1,1
"Wed, 27 July 2016 13:31:02",2,0
"Wed, 27 July 2016 13:31:02",3,3
"Wed, 27 July 2016 13:31:02",4,1
"Wed, 27 July 2016 13:31:02",5,0
"Wed, 27 July 2016 13:31:02",6,2
"Wed, 27 July 2016 13:31:02",7,1
"Wed, 27 July 2016 13:31:02",8,1
"Wed, 27 July 2016 13:31:02",9,0
"Wed, 27 July 2016 13:31:02",10,1
"Wed, 27 July 2016 13:31:02",11,3
"Wed, 27 July 2016 13:31:02",12,0
"Wed, 27 July 2016 13:31:02",13,2
"Wed, 27 July 2016 13:31:02",14,2
"Wed, 27 July 2016 13:31:02",15,3
"Wed, 27 July 2016 13:31:02",16,1
"Wed, 27 July 2016 13:31:02",17,2
"Wed, 27 July 2016 13:31:02",18,1
"Wed, 27 July 2016 13:31:02",19,3
"Wed, 27 July 2016 13:31:02",20,0
"Wed, 27 July 2016 13:31:02",21,1
"Wed, 27 July 2016 13:31:02",22,3
"Wed, 27 July 2016 13:31:02",23,2
"Wed, 27 July 2016 13:31:02",24,3
"Wed, 27 July 2016 13:31:02",25,1
"Wed, 27 July 2016 13:31:03",1,3
"Wed, 27 July 2016 13:31:03",2,1
"Wed, 27 July 2016 13:31:03",3,1
"Wed, 27 July 2016 13:31:03",4,3
"Wed, 27 July 2016 13:31:03",5,0
"Wed, 27 July 2016 13:31:03",6,0
"Wed, 27 July 2016 13:31:03",7,1
"Wed, 27 July 2016 13:31:03",8,0
"Wed, 27 July 2016 13:31:03",9,0
"Wed, 27 July 2016 13:31:03",10,2
"Wed, 27 July 2016 13:31:03",11,1
"Wed, 27 July 2016 13:31:03",12,1
"Wed, 27 July 2016 13:31:03",13,0
"Wed, 27 July 2016 13:31:03",14,2
"Wed, 27 July 2016 13:31:03",15,1
"Wed, 27 July 2016 13:31:03",16,0
"Wed, 27 July 2016 13:31:03",17,1
"Wed, 27 July 2016 13:31:03",18,1
"Wed, 27 July 2016 13:31:03",19,0
"Wed, 27 July 2016 13:31:03",20,0
"Wed, 27 July 2016 13:31:03",21,2
"Wed, 27 July 2016 13:31:03",22,0
"Wed, 27 July 2016 13:31:03",23,1
"Wed, 27 July 2016 13:31:03",24,2
"Wed, 27 July 2016 13:31:03",25,0
"Wed, 27 July 2016 13:31:04",1,1
"Wed, 27 July 2016 13:31:04",2,0
"Wed, 27 July 2016 13:31:04",3,2
"Wed, 27 July 2016 13:31:04",4,2
"Wed, 27 July 2016 13:31:04",5,2
"Wed, 27 July 2016 13:31:04",6,2
"Wed, 27 July 2016 13:31:04",7,2
"Wed, 27 July 2016 13:31:04",8,1
"Wed, 27 July 2016 13:31:04",9,2
"Wed, 27 July 2016 13:31:04",10,2
"Wed, 27 July 2016 13:31:04",11,2
"Wed, 27 July 2016 13:31:04",12,2
"Wed, 27 July 2016 13:31:04",13,2
"Wed, 27 July 2016 13:31:04",14,3
"Wed, 27 July 2016 13:31:04",15,2
"Wed, 27 July 2016 13:31:04",16,2
"Wed, 27 July 2016 13:31:04",17,0
"Wed, 27 July 2016 13:31:04",18,0
"Wed, 27 July 2016 13:31:04",19,0
"Wed, 27 July 2016 13:31:04",20,0
"Wed, 27 July 2016 13:31:04",21,2
"Wed, 27 July 2016 13:31:04",22,0
"Wed, 27 July 2016 13:31:04",23,1
"Wed, 27 July 2016 13:31:04",24,2
"Wed, 27 July 2016 13:31:04",25,2
"Wed, 27 July 2016 13:31:05",1,1
"Wed, 27 July 2016 13:31:05",2,2
"Wed, 27 July 2016 13:31:05",3,0
"Wed, 27 July 2016 13:31:05",4,2
"Wed, 27 July 2016 13:31:05",5,1
"Wed, 27 July 2016 13:31:05",6,0
"Wed, 27 July 2016 13:31:05",7,0
"Wed, 27 July 2016 13:31:05",8,0
"Wed, 27 July 2016 13:31:05",9,1
"Wed, 27 July 2016 13:31:05",10,0
"Wed, 27 July 2016 13:31:05",11,2
"Wed, 27 July 2016 13:31:05",12,2
"Wed, 27 July 2016 13:31:05",13,3
"Wed, 27 July 2016 13:31:05",14,2
"Wed, 27 July 2016 13:31:05",15,0
"Wed, 27 July 2016 13:31:05",16,2
"Wed, 27 July 2016 13:31:05",17,1
"Wed, 27 July 2016 13:31:05",18,1
"Wed, 27 July 2016 13:31:05",19,1
"Wed, 27 July 2016 13:31:05",20,1
"Wed, 27 July 2016 13:31:05",21,1
"Wed, 27 July 2016 13:31:05",22,3
"Wed, 27 July 2016 13:31:05",23,1
"Wed, 27 July 2016 13:31:05",24,2
"Wed, 27 July 2016 13:31:05",25,1
"Wed, 27 July 2016 13:31:06",1,1
"Wed, 27 July 2016 13:31:06",2,2
"Wed, 27 July 2016 13:31:06",3,0
"Wed, 27 July 2016 13:31:06",4,1
"Wed, 27 July 2016 13:31:06",5,0
"Wed, 27 July 2016 13:31:06",6,2
"Wed, 27 July 2016 13:31:06",7,2
"Wed, 27 July 2016 13:31:06",8,0
"Wed, 27 July 2016 13:31:06",9,1
"Wed, 27 July 2016 13:31:06",10,1
"Wed, 27 July 2016 13:31:06",11,2
"Wed, 27 July 2016 13:31:06",12,1
"Wed, 27 July 2016 13:31:06",13,2
"Wed, 27 July 2016 13:31:06",14,0
"Wed, 27 July 2016 13:31:06",15,2
"Wed, 27 July 2016 13:31:06",16,1
"Wed, 27 July 2016 13:31:06",17,2
"Wed, 27 July 2016 13:31:06",18,2
"Wed, 27 July 2016 13:31:06",19,2
"Wed, 27 July 2016 13:31:06",20,1
"Wed, 27 July 2016 13:31:06",21,1
"Wed, 27 July 2016 13:31:06",22,2
"Wed, 27 July 2016 13:31:06",23,1
"Wed, 27 July 2016 13:31:06",24,3
"Wed, 27 July 2016 13:31:06",25,1
"Wed, 27 July 2016 13:31:07",1,2
"Wed, 27 July 2016 13:31:07",2,2
"Wed, 27 July 2016 13:31:07",3,0
"Wed, 27 July 2016 13:31:07",4,0
"Wed, 27 July 2016 13:31:07",5,2
"Wed, 27 July 2016 13:31:07",6,2
"Wed, 27 July 2016 13:31:07",7,1
"Wed, 27 July 2016 13:31:07",8,1
"Wed, 27 July 2016 13:31:07",9,1
"Wed, 27 July 2016 13:31:07",10,1
"Wed, 27 July 2016 13:31:07",11,1
"Wed, 27 July 2016 13:31:07",12,1
"Wed, 27 July 2016 13:31:07",13,1
"Wed, 27 July 2016 13:31:07",14,0
"Wed, 27 July 2016 13:31:07",15,1
"Wed, 27 July 2016 13:31:07",16,1
"Wed, 27 July 2016 13:31:07",17,1
"Wed, 27 July 2016 13:31:07",18,1
"Wed, 27 July 2016 13:31:07",19,0
"Wed, 27 July 2016 13:31:07",20,2
"Wed, 27 July 2016 13:31:07",21,3
"Wed, 27 July 2016 13:31:07",22,1
"Wed, 27 July 2016 13:31:07",23,2
"Wed, 27 July 2016 13:31:07",24,3
"Wed, 27 July 2016 13:31:07",25,0
"Wed, 27 July 2016 13:31:08",1,1
"Wed, 27 July 2016 13:31:08",2,1
"Wed, 27 July 2016 13:31:08",3,1
"Wed, 27 July 2016 13:31:08",4,1
"Wed, 27 July 2016 13:31:08",5,0
"Wed, 27 July 2016 13:31:08",6,1
"Wed, 27 July 2016 13:31:08",7,2
"Wed, 27 July 2016 13:31:08",8,2
"Wed, 27 July 2016 13:31:08",9,2
"Wed, 27 July 2016 13:31:08",10,1
"Wed, 27 July 2016 13:31:08",11,2
"Wed, 27 July 2016 13:31:08",12,0
"Wed, 27 July 2016 13:31:08",13,2
"Wed, 27 July 2016 13:31:08",14,1
"Wed, 27 July 2016 13:31:08",15,1
"Wed, 27 July 2016 13:31:08",16,2
"Wed, 27 July 2016 13:31:08",17,2
"Wed, 27 July 2016 13:31:08",18,1
"Wed, 27 July 2016 13:31:08",19,0
"Wed, 27 July 2016 13:31:08",20,0
"Wed, 27 July 2016 13:31:08",21,1
"Wed, 27 July 2016 13:31:08",22,1
"Wed, 27 July 2016 13:31:08",23,3
"Wed, 27 July 2016 13:31:08",24,3
"Wed, 27 July 2016 13:31:08",25,2
"Wed, 27 July 2016 13:31:09",1,0
"Wed, 27 July 2016 13:31:09",2,0
"Wed, 27 July 2016 13:31:09",3,1
"Wed, 27 July 2016 13:31:09",4,1
"Wed, 27 July 2016 13:31:09",5,2
"Wed, 27 July 2016 13:31:09",6,3
"Wed, 27 July 2016 13:31:09",7,2
"Wed, 27 July 2016 13:31:09",8,1
"Wed, 27 July 2016 13:31:09",9,2
"Wed, 27 July 2016 13:31:09",10,1
"Wed, 27 July 2016 13:31:09",11,2
"Wed, 27 July 2016 13:31:09",12,3
"Wed, 27 July 2016 13:31:09",13,0
"Wed, 27 July 2016 13:31:09",14,1
"Wed, 27 July 2016 13:31:09",15,2
"Wed, 27 July 2016 13:31:09",16,1
"Wed, 27 July 2016 13:31:09",17,1
"Wed, 27 July 2016 13:31:09",18,3
"Wed, 27 July 2016 13:31:09",19,2
"Wed, 27 July 2016 13:31:09",20,1
"Wed, 27 July 2016 13:31:09",21,1
"Wed, 27 July 2016 13:31:09",22,0
"Wed, 27 July 2016 13:31:09",23,1
"Wed, 27 July 2016 13:31:09",24,3
"Wed, 27 July 2016 13:31:09",25,0
"Wed, 27 July 2016 13:31:10",1,1
"Wed, 27 July 2016 13:31:10",2,1
"Wed, 27 July 2016 13:31:10",3,0
"Wed, 27 July 2016 13:31:10",4,2
"Wed, 27 July 2016 13:31:10",5,2
"Wed, 27 July 2016 13:31:10",6,1
"Wed, 27 July 2016 13:31:10",7,1
"Wed, 27 July 2016 13:31:10",8,2
"Wed, 27 July 2016 13:31:10",9,2
"Wed, 27 July 2016 13:31:10",10,2
"Wed, 27 July 2016 13:31:10",11,1
"Wed, 27 July 2016 13:31:10",12,0
"Wed, 27 July 2016 13:31:10",13,2
"Wed, 27 July 2016 13:31:10",14,2
"Wed, 27 July 2016 13:31:10",15,2
"Wed, 27 July 2016 13:31:10",16,2
"Wed, 27 July 2016 13:31:10",17,0
"Wed, 27 July 2016 13:31:10",18,1
"Wed, 27 July 2016 13:31:10",19,2
"Wed, 27 July 2016 13:31:10",20,1
"Wed, 27 July 2016 13:31:10",21,2
"Wed, 27 July 2016 13:31:10",22,0
"Wed, 27 July 2016 13:31:10",23,2
"Wed, 27 July 2016 13:31:10",24,2
"Wed, 27 July 2016 13:31:10",25,2
"Wed, 27 July 2016 13:31:11",1,3
"Wed, 27 July 2016 13:31:11",2,3
"Wed, 27 July 2016 13:31:11",3,2
"Wed, 27 July 2016 13:31:11",4,0
"Wed, 27 July 2016 13:31:11",5,2
"Wed, 27 July 2016 13:31:11",6,2
"Wed, 27 July 2016 13:31:11",7,1
"Wed, 27 July 2016 13:31:11",8,3
"Wed, 27 July 2016 13:31:11",9,2
"Wed, 27 July 2016 13:31:11",10,1
"Wed, 27 July 2016 13:31:11",11,0
"Wed, 27 July 2016 13:31:11",12,2
"Wed, 27 July 2016 13:31:11",13,1
"Wed, 27 July 2016 13:31:11",14,0
"Wed, 27 July 2016 13:31:11",15,0
"Wed, 27 July 2016 13:31:11",16,1
"Wed, 27 July 2016 13:31:11",17,3
"Wed, 27 July 2016 13:31:11",18,2
"Wed, 27 July 2016 13:31:11",19,2
"Wed, 27 July 2016 13:31:11",20,0
"Wed, 27 July 2016 13:31:11",21,1
"Wed, 27 July 2016 13:31:11",22,1
"Wed, 27 July 2016 13:31:11",23,3
"Wed, 27 July 2016 13:31:11",24,1
"Wed, 27 July 2016 13:31:11",25,0
"Wed, 27 July 2016 13:31:12",1,2
"Wed, 27 July 2016 13:31:12",2,2
"Wed, 27 July 2016 13:31:12",3,1
"Wed, 27 July 2016 13:31:12",4,2
"Wed, 27 July 2016 13:31:12",5,1
"Wed, 27 July 2016 13:31:12",6,0
"Wed, 27 July 2016 13:31:12",7,2
"Wed, 27 July 2016 13:31:12",8,0
"Wed, 27 July 2016 13:31:12",9,1
"Wed, 27 July 2016 13:31:12",10,2
"Wed, 27 July 2016 13:31:12",11,1
"Wed, 27 July 2016 13:31:12",12,2
"Wed, 27 July 2016 13:31:12",13,2
"Wed, 27 July 2016 13:31:12",14,1
"Wed, 27 July 2016 13:31:12",15,1
"Wed, 27 July 2016 13:31:12",16,3
"Wed, 27 July 2016 13:31:12",17,3
"Wed, 27 July 2016 13:31:12",18,1
"Wed, 27 July 2016 13:31:12",19,2
"Wed, 27 July 2016 13:31:12",20,1
"Wed, 27 July 2016 13:31:12",21,2
"Wed, 27 July 2016 13:31:12",22,1
"Wed, 27 July 2016 13:31:12",23,1
"Wed, 27 July 2016 13:31:12",24,1
"Wed, 27 July 2016 13:31:12",25,2
"Wed, 27 July 2016 13:31:13",1,2
"Wed, 27 July 2016 13:31:13",2,2
"Wed, 27 July 2016 13:31:13",3,0
"Wed, 27 July 2016 13:31:13",4,2
"Wed, 27 July 2016 13:31:13",5,1
"Wed, 27 July 2016 13:31:13",6,1
"Wed, 27 July 2016 13:31:13",7,0
"Wed, 27 July 2016 13:31:13",8,2
"Wed, 27 July 2016 13:31:13",9,2
"Wed, 27 July 2016 13:31:13",10,1
"Wed, 27 July 2016 13:31:13",11,2
"Wed, 27 July 2016 13:31:13",12,3
"Wed, 27 July 2016 13:31:13",13,1
"Wed, 27 July 2016 13:31:13",14,1
"Wed, 27 July 2016 13:31:13",15,2
"Wed, 27 July 2016 13:31:13",16,0
"Wed, 27 July 2016 13:31:13",17,2
"Wed, 27 July 2016 13:31:13",18,2
"Wed, 27 July 2016 13:31:13",19,1
"Wed, 27 July 2016 13:31:13",20,1
"Wed, 27 July 2016 13:31:13",21,0
"Wed, 27 July 2016 13:31:13",22,2
"Wed, 27 July 2016 13:31:13",23,2
"Wed, 27 July 2016 13:31:13",24,1
"Wed, 27 July 2016 13:31:13",25,1
"Wed, 27 July 2016 13:31:14",1,0
"Wed, 27 July 2016 13:31:14",2,1
"Wed, 27 July 2016 13:31:14",3,2
"Wed, 27 July 2016 13:31:14",4,1
"Wed, 27 July 2016 13:31:14",5,1
"Wed, 27 July 2016 13:31:14",6,0
"Wed, 27 July 2016 13:31:14",7,1
"Wed, 27 July 2016 13:31:14",8,3
"Wed, 27 July 2016 13:31:14",9,0
"Wed, 27 July 2016 13:31:14",10,2
"Wed, 27 July 2016 13:31:14",11,2
